split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,5,10,The timid dolphin,The timid dolphins,-13.588241577148438,-15.650741577148438,-18.285839080810547,-13.379589080810547,-12.040066719055176,-14.665066719055176,
train,0,5,10,The timid kit,The timid kits,-11.031479835510254,-15.406479835510254,-21.161314010620117,-18.317564010620117,-9.301143646240234,-14.426143646240234,
train,0,5,10,The small whale,The small whales,-12.686334609985352,-16.81133460998535,-16.962663650512695,-13.837663650512695,-12.493816375732422,-16.243816375732422,
train,0,5,10,The sleepy cock,The sleepy cocks,-19.937999725341797,-22.906749725341797,-15.995882987976074,-13.683382987976074,-13.305449485778809,-18.055448532104492,
train,0,5,10,The sleepy dolphin,The sleepy dolphins,-10.082006454467773,-11.707006454467773,-15.47655200958252,-13.47655200958252,-10.108919143676758,-12.421419143676758,
train,0,5,10,The slender dolphin,The slender dolphins,-0.576706051826477,-10.201705932617188,-7.688875198364258,-0.6888752579689026,-0.7423770427703857,-10.117377281188965,
train,0,5,10,The slender frog,The slender frogs,-11.246363639831543,-13.621363639831543,-16.13075828552246,-13.130758285522461,-12.094932556152344,-12.969932556152344,
train,0,5,10,The slender kitten,The slender kittens,-10.87141227722168,-13.80891227722168,-15.47243881225586,-11.09743881225586,-10.0895357131958,-12.2770357131958,
train,0,5,10,The timid panda,The timid pandas,-13.545438766479492,-15.170438766479492,-18.517108917236328,-14.517108917236328,-13.161826133728027,-14.411826133728027,
train,0,5,10,The small dolphin,The small dolphins,-12.889518737792969,-16.57701873779297,-15.435383796691895,-10.060383796691895,-11.316268920898438,-15.753768920898438,
train,0,5,10,The sleepy bat,The sleepy bats,-13.396211624145508,-17.146211624145508,-17.38103485107422,-11.943533897399902,-13.228121757507324,-16.47812271118164,
train,0,5,10,The sleepy rat,The sleepy rats,-13.080429077148438,-17.205429077148438,-15.888517379760742,-14.138517379760742,-12.43649959564209,-16.186498641967773,
train,0,5,10,The small pup,The small pups,-1.0311012268066406,-10.09360122680664,-7.787870407104492,-0.6628705263137817,-1.1116544008255005,-9.236654281616211,
train,0,5,10,The small turtle,The small turtles,-13.851659774780273,-19.195409774780273,-19.234121322631836,-14.85912036895752,-14.098384857177734,-18.129634857177734,
train,0,5,10,The calm rat,The calm rats,-10.0758056640625,-14.0133056640625,-12.908249855041504,-9.658249855041504,-9.19787311553955,-13.57287311553955,
train,0,5,10,The fuzzy rat,The fuzzy rats,-11.688258171081543,-14.313258171081543,-14.918302536010742,-12.230802536010742,-11.151017189025879,-13.963517189025879,
train,0,5,10,The quiet cow,The quiet cows,-1.1397573947906494,-11.88975715637207,-7.069175720214844,-1.0691757202148438,-1.2638330459594727,-10.638833045959473,
train,0,5,10,The quiet pup,The quiet pups,-1.6873234510421753,-10.874823570251465,-6.298357963562012,-1.2983579635620117,-1.7207404375076294,-9.59574031829834,
train,0,5,10,The timid cow,The timid cows,-11.979877471923828,-18.479877471923828,-18.352035522460938,-16.414535522460938,-11.38400650024414,-17.94650650024414,
train,0,5,10,The sleepy whale,The sleepy whales,-1.2525728940963745,-10.440073013305664,-6.345179080963135,-0.9701792001724243,-1.088219165802002,-10.150718688964844,
train,0,5,10,The sleepy doe,The sleepy does,-13.024068832397461,-17.33656883239746,-15.890398025512695,-12.765398025512695,-13.67699909210205,-12.92699909210205,
train,0,5,10,The quiet dog,The quiet dogs,-16.245288848876953,-16.682788848876953,-18.809009552001953,-15.02776050567627,-16.586360931396484,-16.273860931396484,
train,0,5,10,The bright turtle,The bright turtles,-7.11945915222168,-11.36945915222168,-12.482877731323242,-7.732877731323242,-9.724349021911621,-12.724349021911621,
train,0,5,10,The calm whale,The calm whales,-12.115708351135254,-13.615708351135254,-18.10199737548828,-11.320748329162598,-13.169092178344727,-15.106592178344727,
train,0,5,10,The nervous kit,The nervous kits,-12.346911430358887,-12.784411430358887,-11.739274024963379,-10.551774024963379,-11.743671417236328,-12.306171417236328,
train,0,5,10,The sleepy cock,The sleepy cocks,-17.656749725341797,-20.594249725341797,-14.620882987976074,-12.245882987976074,-14.242949485778809,-17.774198532104492,
train,0,5,10,The nervous whale,The nervous whales,-14.479427337646484,-17.166927337646484,-16.57828140258789,-14.14078140258789,-13.882246971130371,-16.944747924804688,
train,0,5,10,The slender whale,The slender whales,-12.89624309539795,-16.396242141723633,-16.859500885009766,-13.42199993133545,-13.850934028625488,-16.288434982299805,
train,0,5,10,The bright chick,The bright chicks,-15.749089241027832,-19.18659019470215,-16.995405197143555,-14.495404243469238,-11.644712448120117,-16.332212448120117,
train,0,5,10,The quiet whale,The quiet whales,-9.500650405883789,-12.125650405883789,-14.602487564086914,-9.164987564086914,-8.809901237487793,-12.622401237487793,
train,0,5,10,The nervous panda,The nervous pandas,-15.848979949951172,-16.786479949951172,-18.843387603759766,-16.468387603759766,-15.782692909240723,-15.407692909240723,
train,0,5,10,The timid shark,The timid sharks,-11.780229568481445,-16.217729568481445,-16.520845413208008,-12.145845413208008,-11.565580368041992,-15.190580368041992,
train,0,5,10,The sleepy horse,The sleepy horses,-11.168911933898926,-15.481411933898926,-14.482426643371582,-12.294926643371582,-10.847749710083008,-15.097749710083008,
train,0,5,10,The quiet dolphin,The quiet dolphins,-10.332326889038086,-14.582326889038086,-14.912290573120117,-13.224790573120117,-9.917634963989258,-15.042634963989258,
train,0,5,10,The slender turtle,The slender turtles,-8.156982421875,-12.781982421875,-13.558292388916016,-7.620792865753174,-9.223702430725098,-13.286202430725098,
train,0,5,10,The bright dog,The bright dogs,-0.8053144812583923,-10.117814064025879,-6.086531639099121,-1.4615317583084106,-2.1535022258758545,-9.403502464294434,
train,0,5,10,The small frog,The small frogs,-11.63815975189209,-13.76315975189209,-16.036226272583008,-10.536226272583008,-11.820199966430664,-12.632699966430664,
train,0,5,10,The fuzzy monitor,The fuzzy monitors,-13.720049858093262,-16.220050811767578,-15.58526611328125,-12.58526611328125,-13.500581741333008,-15.188081741333008,
train,0,5,10,The bright cow,The bright cows,-9.638680458068848,-10.763680458068848,-15.497143745422363,-11.497143745422363,-10.953024864196777,-11.015524864196777,
train,0,5,10,The sleepy turtle,The sleepy turtles,-13.44308853149414,-19.09933853149414,-17.18939781188965,-14.376897811889648,-12.414273262023926,-17.664274215698242,
train,0,5,10,The calm chick,The calm chicks,-13.872535705566406,-15.560035705566406,-18.08304786682129,-12.333046913146973,-12.552968978881836,-14.552968978881836,
train,0,5,10,The slender dog,The slender dogs,-11.869267463684082,-13.556767463684082,-15.86191463470459,-10.61191463470459,-12.188753128051758,-12.563753128051758,
train,0,5,10,The calm rat,The calm rats,-13.8883056640625,-15.4508056640625,-17.15825080871582,-12.908249855041504,-14.32287311553955,-15.57287311553955,
train,0,5,10,The bright rat,The bright rats,-13.4644136428833,-15.3394136428833,-16.647958755493164,-12.772957801818848,-14.195511817932129,-15.758011817932129,
train,0,5,10,The sleepy monitor,The sleepy monitors,-3.240891695022583,-11.365891456604004,-5.65493106842041,-1.4049311876296997,-1.9322558641433716,-10.244755744934082,
train,0,5,10,The nervous dolphin,The nervous dolphins,-8.689101219177246,-11.314101219177246,-13.740259170532227,-8.490259170532227,-7.688105583190918,-10.938105583190918,
train,0,5,10,The timid horse,The timid horses,-1.4325809478759766,-9.870080947875977,-6.952178955078125,-1.327179193496704,-1.043621301651001,-9.043621063232422,
train,0,5,10,The slender turtle,The slender turtles,-11.656982421875,-17.531982421875,-16.558292388916016,-12.245792388916016,-11.286202430725098,-16.59870147705078,
train,0,5,10,The fuzzy turtle,The fuzzy turtles,-0.9202186465263367,-10.232718467712402,-5.790501117706299,-0.7905011177062988,-1.1067476272583008,-8.8567476272583,
train,0,5,10,The timid pup,The timid pups,-1.7164901494979858,-10.653989791870117,-7.303022861480713,-0.9280228018760681,-1.4071309566497803,-9.46963119506836,
train,0,5,10,The nervous kitten,The nervous kittens,-9.155839920043945,-13.905839920043945,-13.489612579345703,-9.677112579345703,-8.8212890625,-13.8212890625,
train,0,5,10,The fuzzy kitten,The fuzzy kittens,-13.447317123413086,-17.384817123413086,-17.544567108154297,-13.919567108154297,-13.329180717468262,-16.954179763793945,
train,0,5,10,The bright monitor,The bright monitors,-2.1794347763061523,-11.616934776306152,-8.15140151977539,-3.5264015197753906,-1.9911750555038452,-10.803674697875977,
train,0,5,10,The slender rat,The slender rats,-10.927882194519043,-13.302882194519043,-16.381977081298828,-11.131976127624512,-9.871987342834473,-11.809487342834473,
train,0,5,10,The bright monitor,The bright monitors,-15.804434776306152,-20.116933822631836,-20.52640151977539,-17.52640151977539,-13.991174697875977,-16.366174697875977,
train,0,5,10,The small lion,The small lions,-9.56475830078125,-12.93975830078125,-13.739771842956543,-11.802271842956543,-9.417243003845215,-11.542243003845215,
train,0,5,10,The quiet shark,The quiet sharks,-0.877647340297699,-9.252647399902344,-5.682040691375732,-0.9320405125617981,-0.9081989526748657,-9.408199310302734,
train,0,5,10,The small chick,The small chicks,-0.7850828170776367,-10.910082817077637,-8.44273567199707,-0.6927354335784912,-1.0009781122207642,-10.188478469848633,
train,0,5,10,The quiet turtle,The quiet turtles,-1.7893872261047363,-12.664386749267578,-5.948099136352539,-1.323099136352539,-1.7983372211456299,-11.54833698272705,
train,0,5,10,The fuzzy dolphin,The fuzzy dolphins,-14.344240188598633,-14.969240188598633,-17.156118392944336,-13.468618392944336,-14.487177848815918,-14.987177848815918,
test,0,5,10,The tiny [wug],The tiny [wugs],-14.016793251037598,-15.391793251037598,-13.845335006713867,-12.970335006713867,-12.11917495727539,-13.36917495727539,
test,1,5,10,The tiny [wugs],The tiny [wug],-12.970335006713867,-13.845335006713867,-15.391793251037598,-14.016793251037598,-14.036253929138184,-14.098753929138184,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-12.540599822998047,-13.665599822998047,-19.10890007019043,-18.98390007019043,-13.137819290161133,-12.450319290161133,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-18.98390007019043,-19.10890007019043,-13.665599822998047,-12.540599822998047,-15.45638370513916,-18.206384658813477,
test,0,5,10,The fierce [wug],The fierce [wugs],-16.443872451782227,-16.881372451782227,-17.540054321289062,-16.415054321289062,-16.876419067382812,-18.282669067382812,
test,1,5,10,The fierce [wugs],The fierce [wug],-16.415054321289062,-17.540054321289062,-16.881372451782227,-16.443872451782227,-13.412490844726562,-16.974990844726562,
test,0,5,10,The round [wug],The round [wugs],-17.012651443481445,-19.606401443481445,-19.197526931762695,-16.635026931762695,-15.190221786499023,-20.346471786499023,
test,1,5,10,The round [wugs],The round [wug],-16.635026931762695,-19.197526931762695,-19.606401443481445,-17.012651443481445,-17.25383758544922,-19.78508758544922,
test,0,5,10,The lively [wug],The lively [wugs],-13.58493423461914,-14.08493423461914,-15.963716506958008,-14.776216506958008,-14.578672409057617,-13.766172409057617,
test,1,5,10,The lively [wugs],The lively [wug],-14.776216506958008,-15.963716506958008,-14.08493423461914,-13.58493423461914,-13.813897132873535,-15.188897132873535,
test,0,5,10,The round [wug],The round [wugs],-15.950152397155762,-19.856401443481445,-17.947526931762695,-14.197525978088379,-13.815221786499023,-18.127721786499023,
test,1,5,10,The round [wugs],The round [wug],-14.197525978088379,-17.947526931762695,-19.856401443481445,-15.950152397155762,-14.878837585449219,-18.69133758544922,
test,0,5,10,The strange [wug],The strange [wugs],-12.767045974731445,-14.704545974731445,-15.398198127746582,-12.398198127746582,-12.247245788574219,-14.122245788574219,
test,1,5,10,The strange [wugs],The strange [wug],-12.398198127746582,-15.398198127746582,-14.704545974731445,-12.767045974731445,-10.074111938476562,-15.449111938476562,
test,0,5,10,The graceful [wug],The graceful [wugs],-9.004335403442383,-13.691835403442383,-12.668296813964844,-12.230796813964844,-9.123177528381348,-11.123177528381348,
test,1,5,10,The graceful [wugs],The graceful [wug],-12.230796813964844,-12.668296813964844,-13.691835403442383,-9.004335403442383,-11.926380157470703,-14.301380157470703,
test,0,5,10,The gentle [wug],The gentle [wugs],-10.945801734924316,-12.945801734924316,-13.544822692871094,-10.669822692871094,-12.649942398071289,-14.587442398071289,
test,1,5,10,The gentle [wugs],The gentle [wug],-10.669822692871094,-13.544822692871094,-12.945801734924316,-10.945801734924316,-10.332083702087402,-13.457083702087402,
test,0,5,10,The clever [wug],The clever [wugs],-13.375905990600586,-17.000905990600586,-20.385286331176758,-19.760286331176758,-15.4292573928833,-19.429258346557617,
test,1,5,10,The clever [wugs],The clever [wug],-19.760286331176758,-20.385286331176758,-17.000905990600586,-13.375905990600586,-15.736624717712402,-19.111623764038086,
test,0,5,10,The restless [wug],The restless [wugs],-10.30949592590332,-16.18449592590332,-12.743942260742188,-10.931442260742188,-10.17751693725586,-15.05251693725586,
test,1,5,10,The restless [wugs],The restless [wug],-10.931442260742188,-12.743942260742188,-16.18449592590332,-10.30949592590332,-11.618440628051758,-14.618440628051758,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-9.540599822998047,-13.603099822998047,-16.26515007019043,-14.327649116516113,-14.950319290161133,-16.637819290161133,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-14.327649116516113,-16.26515007019043,-13.603099822998047,-9.540599822998047,-10.70638370513916,-14.58138370513916,
test,0,5,10,The restless [wug],The restless [wugs],-14.74699592590332,-16.87199592590332,-17.118942260742188,-15.181442260742188,-13.49001693725586,-14.61501693725586,
test,1,5,10,The restless [wugs],The restless [wug],-15.181442260742188,-17.118942260742188,-16.87199592590332,-14.74699592590332,-13.618440628051758,-17.305940628051758,
test,0,5,10,The lively [wug],The lively [wugs],-3.8349344730377197,-9.89743423461914,-5.276216506958008,-3.401216506958008,-2.016171932220459,-9.516172409057617,
test,1,5,10,The lively [wugs],The lively [wug],-3.401216506958008,-5.276216506958008,-9.89743423461914,-3.8349344730377197,-1.1263973712921143,-4.876397132873535,
test,0,5,10,The shy [wug],The shy [wugs],-8.920720100402832,-14.170720100402832,-12.718173027038574,-10.655673027038574,-12.643983840942383,-15.018983840942383,
test,1,5,10,The shy [wugs],The shy [wug],-10.655673027038574,-12.718173027038574,-14.170720100402832,-8.920720100402832,-13.424799919128418,-19.8935489654541,
test,0,5,10,The fierce [wug],The fierce [wugs],-12.131372451782227,-13.818872451782227,-12.321303367614746,-10.008803367614746,-11.720169067382812,-10.970169067382812,
test,1,5,10,The fierce [wugs],The fierce [wug],-10.008803367614746,-12.321303367614746,-13.818872451782227,-12.131372451782227,-9.724990844726562,-13.974990844726562,
test,0,5,10,The lively [wug],The lively [wugs],-10.83493423461914,-13.83493423461914,-15.588716506958008,-13.838716506958008,-15.266172409057617,-15.641172409057617,
test,1,5,10,The lively [wugs],The lively [wug],-13.838716506958008,-15.588716506958008,-13.83493423461914,-10.83493423461914,-9.876397132873535,-13.938897132873535,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-13.603099822998047,-17.228099822998047,-18.82765007019043,-18.23390007019043,-14.575319290161133,-17.731569290161133,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-18.23390007019043,-18.82765007019043,-17.228099822998047,-13.603099822998047,-15.14388370513916,-18.331384658813477,
test,0,5,10,The shy [wug],The shy [wugs],-8.795720100402832,-15.170720100402832,-17.06192398071289,-14.874423027038574,-12.393983840942383,-16.143983840942383,
test,1,5,10,The shy [wugs],The shy [wug],-14.874423027038574,-17.06192398071289,-15.170720100402832,-8.795720100402832,-17.4247989654541,-23.2685489654541,
test,0,5,10,The spotted [wug],The spotted [wugs],-18.30148696899414,-18.36398696899414,-16.30362892150879,-15.084877967834473,-18.308040618896484,-16.589290618896484,
test,1,5,10,The spotted [wugs],The spotted [wug],-15.084877967834473,-16.30362892150879,-18.36398696899414,-18.30148696899414,-11.875411033630371,-14.437911033630371,
test,0,5,10,The wary [wug],The wary [wugs],-12.325382232666016,-12.825382232666016,-17.674434661865234,-13.736934661865234,-12.931726455688477,-10.681726455688477,
test,1,5,10,The wary [wugs],The wary [wug],-13.736934661865234,-17.674434661865234,-12.825382232666016,-12.325382232666016,-10.532665252685547,-14.970165252685547,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-12.040599822998047,-15.478099822998047,-18.73390007019043,-16.98390007019043,-15.887819290161133,-19.606569290161133,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-16.98390007019043,-18.73390007019043,-15.478099822998047,-12.040599822998047,-13.51888370513916,-16.393884658813477,
test,0,5,10,The round [wug],The round [wugs],-13.075152397155762,-16.575151443481445,-16.072526931762695,-11.947525978088379,-10.752721786499023,-14.002721786499023,
test,1,5,10,The round [wugs],The round [wug],-11.947525978088379,-16.072526931762695,-16.575151443481445,-13.075152397155762,-11.878837585449219,-15.503837585449219,
test,0,5,10,The bold [wug],The bold [wugs],-11.910553932189941,-16.535552978515625,-18.227041244506836,-17.133291244506836,-14.034751892089844,-16.159751892089844,
test,1,5,10,The bold [wugs],The bold [wug],-17.133291244506836,-18.227041244506836,-16.535552978515625,-11.910553932189941,-12.395058631896973,-15.145058631896973,
test,0,5,10,The tiny [wug],The tiny [wugs],-10.829293251037598,-15.579293251037598,-11.657835006713867,-8.095335006713867,-9.36917495727539,-13.86917495727539,
test,1,5,10,The tiny [wugs],The tiny [wug],-8.095335006713867,-11.657835006713867,-15.579293251037598,-10.829293251037598,-7.911253929138184,-11.536253929138184,
test,0,5,10,The wary [wug],The wary [wugs],-11.887882232666016,-14.575382232666016,-15.986934661865234,-13.611934661865234,-12.369226455688477,-16.369226455688477,
test,1,5,10,The wary [wugs],The wary [wug],-13.611934661865234,-15.986934661865234,-14.575382232666016,-11.887882232666016,-11.032665252685547,-15.470165252685547,
test,0,5,10,The clever [wug],The clever [wugs],-12.750905990600586,-15.688405990600586,-18.229036331176758,-17.729036331176758,-13.6167573928833,-15.5542573928833,
test,1,5,10,The clever [wugs],The clever [wug],-17.729036331176758,-18.229036331176758,-15.688405990600586,-12.750905990600586,-13.861624717712402,-16.111623764038086,
test,0,5,10,The curious [wug],The curious [wugs],-10.563287734985352,-14.813287734985352,-13.673628807067871,-12.923628807067871,-10.148831367492676,-15.461331367492676,
test,1,5,10,The curious [wugs],The curious [wug],-12.923628807067871,-13.673628807067871,-14.813287734985352,-10.563287734985352,-9.196375846862793,-10.071375846862793,
test,0,5,10,The restless [wug],The restless [wugs],-13.30949592590332,-15.43449592590332,-17.681442260742188,-16.556442260742188,-14.67751693725586,-14.80251693725586,
test,1,5,10,The restless [wugs],The restless [wug],-16.556442260742188,-17.681442260742188,-15.43449592590332,-13.30949592590332,-13.805940628051758,-15.805940628051758,
test,0,5,10,The curious [wug],The curious [wugs],-9.125787734985352,-12.688287734985352,-11.361128807067871,-8.736128807067871,-6.273831367492676,-7.023831367492676,
test,1,5,10,The curious [wugs],The curious [wug],-8.736128807067871,-11.361128807067871,-12.688287734985352,-9.125787734985352,-11.758875846862793,-12.758875846862793,
test,0,5,10,The bold [wug],The bold [wugs],-10.785553932189941,-13.598053932189941,-13.133291244506836,-12.508291244506836,-9.347251892089844,-9.159751892089844,
test,1,5,10,The bold [wugs],The bold [wug],-12.508291244506836,-13.133291244506836,-13.598053932189941,-10.785553932189941,-13.895058631896973,-15.582558631896973,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-13.728099822998047,-13.978099822998047,-18.89015007019043,-16.70265007019043,-16.012819290161133,-15.950319290161133,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-16.70265007019043,-18.89015007019043,-13.978099822998047,-13.728099822998047,-13.83138370513916,-17.018884658813477,
test,0,5,10,The strange [wug],The strange [wugs],-11.267045974731445,-15.204545974731445,-18.2106990814209,-14.335698127746582,-13.372245788574219,-16.12224578857422,
test,1,5,10,The strange [wugs],The strange [wug],-14.335698127746582,-18.2106990814209,-15.204545974731445,-11.267045974731445,-11.886611938476562,-15.761611938476562,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-11.603099822998047,-14.165599822998047,-19.57765007019043,-16.98390007019043,-13.387819290161133,-14.012819290161133,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-16.98390007019043,-19.57765007019043,-14.165599822998047,-11.603099822998047,-14.14388370513916,-17.831384658813477,
test,0,5,10,The shy [wug],The shy [wugs],-15.045720100402832,-15.545720100402832,-15.499423027038574,-13.405673027038574,-14.706483840942383,-12.706483840942383,
test,1,5,10,The shy [wugs],The shy [wug],-13.405673027038574,-15.499423027038574,-15.545720100402832,-15.045720100402832,-17.8935489654541,-21.2997989654541,
test,0,5,10,The wary [wug],The wary [wugs],-13.012882232666016,-17.137882232666016,-19.049434661865234,-17.236934661865234,-17.087976455688477,-19.900476455688477,
test,1,5,10,The wary [wugs],The wary [wug],-17.236934661865234,-19.049434661865234,-17.137882232666016,-13.012882232666016,-12.782665252685547,-15.720165252685547,
test,0,5,10,The curious [wug],The curious [wugs],-10.250787734985352,-14.438287734985352,-19.923629760742188,-16.829879760742188,-13.086331367492676,-16.33633041381836,
test,1,5,10,The curious [wugs],The curious [wug],-16.829879760742188,-19.923629760742188,-14.438287734985352,-10.250787734985352,-13.446375846862793,-14.946375846862793,
test,0,5,10,The spotted [wug],The spotted [wugs],-15.457737922668457,-17.83273696899414,-19.05362892150879,-18.20987892150879,-17.870540618896484,-19.058040618896484,
test,1,5,10,The spotted [wugs],The spotted [wug],-18.20987892150879,-19.05362892150879,-17.83273696899414,-15.457737922668457,-15.250411033630371,-17.781661987304688,
test,0,5,10,The strange [wug],The strange [wugs],-16.079545974731445,-16.642045974731445,-17.3981990814209,-15.960698127746582,-13.622245788574219,-13.372245788574219,
test,1,5,10,The strange [wugs],The strange [wug],-15.960698127746582,-17.3981990814209,-16.642045974731445,-16.079545974731445,-13.886611938476562,-16.199111938476562,
test,0,5,10,The round [wug],The round [wugs],-17.387651443481445,-20.200151443481445,-18.697526931762695,-14.635025978088379,-14.252721786499023,-17.940221786499023,
test,1,5,10,The round [wugs],The round [wug],-14.635025978088379,-18.697526931762695,-20.200151443481445,-17.387651443481445,-16.12883758544922,-20.31633758544922,
test,0,5,10,The sturdy [wug],The sturdy [wugs],-17.463701248168945,-17.682451248168945,-18.27554702758789,-17.46304702758789,-20.059446334838867,-19.700071334838867,
test,1,5,10,The sturdy [wugs],The sturdy [wug],-17.46304702758789,-18.27554702758789,-17.682451248168945,-17.463701248168945,-12.729146003723145,-16.104145050048828,
test,0,5,10,The bold [wug],The bold [wugs],-12.598053932189941,-14.348053932189941,-18.852041244506836,-13.133291244506836,-13.409751892089844,-12.847251892089844,
test,1,5,10,The bold [wugs],The bold [wug],-13.133291244506836,-18.852041244506836,-14.348053932189941,-12.598053932189941,-12.270058631896973,-15.020058631896973,
test,0,5,10,The curious [wug],The curious [wugs],-13.375787734985352,-14.625787734985352,-13.548628807067871,-12.861128807067871,-11.148831367492676,-9.586331367492676,
test,1,5,10,The curious [wugs],The curious [wug],-12.861128807067871,-13.548628807067871,-14.625787734985352,-13.375787734985352,-12.071375846862793,-14.258875846862793,
test,0,5,10,The round [wug],The round [wugs],-14.700152397155762,-15.200152397155762,-17.385026931762695,-16.072526931762695,-13.002721786499023,-15.190221786499023,
test,1,5,10,The round [wugs],The round [wug],-16.072526931762695,-17.385026931762695,-15.200152397155762,-14.700152397155762,-13.441337585449219,-16.06633758544922,
test,0,5,10,The curious [wug],The curious [wugs],-13.313287734985352,-17.12578773498535,-13.861128807067871,-12.736128807067871,-14.398831367492676,-18.11758041381836,
test,1,5,10,The curious [wugs],The curious [wug],-12.736128807067871,-13.861128807067871,-17.12578773498535,-13.313287734985352,-10.196375846862793,-13.071375846862793,
test,0,5,10,The lively [wug],The lively [wugs],-10.45993423461914,-14.95993423461914,-13.338716506958008,-11.026216506958008,-11.078672409057617,-14.953672409057617,
test,1,5,10,The lively [wugs],The lively [wug],-11.026216506958008,-13.338716506958008,-14.95993423461914,-10.45993423461914,-7.751397132873535,-10.876397132873535,
test,0,5,10,The shy [wug],The shy [wugs],-11.483220100402832,-15.233220100402832,-16.34317398071289,-15.905673027038574,-11.706483840942383,-13.018983840942383,
test,1,5,10,The shy [wugs],The shy [wug],-15.905673027038574,-16.34317398071289,-15.233220100402832,-11.483220100402832,-19.2685489654541,-24.9013614654541,
test,0,5,10,The strange [wug],The strange [wugs],-13.892045974731445,-16.767045974731445,-15.710698127746582,-13.585698127746582,-12.872245788574219,-15.622245788574219,
test,1,5,10,The strange [wugs],The strange [wug],-13.585698127746582,-15.710698127746582,-16.767045974731445,-13.892045974731445,-11.949111938476562,-15.449111938476562,
test,0,5,10,The gentle [wug],The gentle [wugs],-14.008301734924316,-17.38330078125,-15.794822692871094,-14.044822692871094,-13.587442398071289,-16.27494239807129,
test,1,5,10,The gentle [wugs],The gentle [wug],-14.044822692871094,-15.794822692871094,-17.38330078125,-14.008301734924316,-13.269583702087402,-16.20708465576172,
test,0,5,10,The restless [wug],The restless [wugs],-13.49699592590332,-15.24699592590332,-13.868942260742188,-12.556442260742188,-10.74001693725586,-11.74001693725586,
test,1,5,10,The restless [wugs],The restless [wug],-12.556442260742188,-13.868942260742188,-15.24699592590332,-13.49699592590332,-11.868440628051758,-14.930940628051758,
test,0,5,10,The bold [wug],The bold [wugs],-13.035553932189941,-14.535553932189941,-15.508291244506836,-15.133291244506836,-14.347251892089844,-14.972251892089844,
test,1,5,10,The bold [wugs],The bold [wug],-15.133291244506836,-15.508291244506836,-14.535553932189941,-13.035553932189941,-17.957557678222656,-15.395058631896973,
test,0,5,10,The strange [wug],The strange [wugs],-12.767045974731445,-16.954545974731445,-15.523198127746582,-12.398198127746582,-13.059745788574219,-16.46599578857422,
test,1,5,10,The strange [wugs],The strange [wug],-12.398198127746582,-15.523198127746582,-16.954545974731445,-12.767045974731445,-11.011611938476562,-15.449111938476562,
test,0,5,10,The round [wug],The round [wugs],-14.450152397155762,-14.762652397155762,-17.385026931762695,-14.885025978088379,-12.877721786499023,-13.877721786499023,
test,1,5,10,The round [wugs],The round [wug],-14.885025978088379,-17.385026931762695,-14.762652397155762,-14.450152397155762,-14.191337585449219,-16.62883758544922,
test,0,5,10,The wary [wug],The wary [wugs],-11.762882232666016,-14.262882232666016,-17.486934661865234,-15.674434661865234,-14.181726455688477,-17.431726455688477,
test,1,5,10,The wary [wugs],The wary [wug],-15.674434661865234,-17.486934661865234,-14.262882232666016,-11.762882232666016,-12.782665252685547,-15.220165252685547,
test,0,5,10,The shy [wug],The shy [wugs],-1.5457197427749634,-11.045720100402832,-5.280673027038574,-4.530673027038574,-2.5189833641052246,-10.393983840942383,
test,1,5,10,The shy [wugs],The shy [wug],-4.530673027038574,-5.280673027038574,-11.045720100402832,-1.5457197427749634,-0.049799710512161255,-7.799799919128418,
test,0,5,10,The curious [wug],The curious [wugs],-10.500787734985352,-15.188287734985352,-13.673628807067871,-12.298628807067871,-9.273831367492676,-14.836331367492676,
test,1,5,10,The curious [wugs],The curious [wug],-12.298628807067871,-13.673628807067871,-15.188287734985352,-10.500787734985352,-10.821375846862793,-12.321375846862793,
test,0,5,10,The round [wug],The round [wugs],-14.700152397155762,-15.325152397155762,-15.885025978088379,-11.822525978088379,-11.127721786499023,-12.127721786499023,
test,1,5,10,The round [wugs],The round [wug],-11.822525978088379,-15.885025978088379,-15.325152397155762,-14.700152397155762,-12.253837585449219,-16.31633758544922,
test,0,5,10,The round [wug],The round [wugs],-12.825152397155762,-13.200152397155762,-17.072526931762695,-12.822525978088379,-12.752721786499023,-14.190221786499023,
test,1,5,10,The round [wugs],The round [wug],-12.822525978088379,-17.072526931762695,-13.200152397155762,-12.825152397155762,-12.316337585449219,-15.691337585449219,
test,0,5,10,The restless [wug],The restless [wugs],-13.05949592590332,-16.68449592590332,-17.993942260742188,-15.931442260742188,-15.30251693725586,-18.64626693725586,
